@relation './kr-vs-kp-weka.filters.unsupervised.attribute.Remove-V-R27-28,26,31,30,33,32,35,34,36-37-weka.filters.unsupervised.attribute.Remove-V-R1-11'

@attribute attribute7 numeric
@attribute attribute18 numeric
@attribute attribute27 numeric
@attribute attribute15 numeric
@attribute attribute16 numeric
@attribute attribute32 numeric
@attribute attribute8 numeric
@attribute attribute10 numeric
@attribute attribute33 numeric
@attribute attribute21 numeric
@attribute CLASS {0,1}

@data
0,1,0,3,0,0,0,0,0,0,1
0,1,0,3,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,2,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1
0,0,0,2,0,0,0,0,0,0,1
0,1,0,2,0,0,0,0,0,0,1
1,1,0,2,0,0,1,0,0,0,1
1,1,0,2,0,0,1,0,0,0,1
1,1,1,0,0,0,1,0,0,0,1
1,0,0,2,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
1,1,0,2,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,1
1,1,0,2,0,0,0,0,0,0,1
1,1,0,2,0,0,0,0,0,0,1
1,1,0,2,0,0,0,0,0,0,1
1,1,0,2,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,1,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,1,1,1
1,1,0,0,0,0,1,1,1,1,1
1,1,0,0,0,0,1,1,0,1,1
1,1,0,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,1,1,1,1
1,1,0,0,0,0,1,1,0,1,1
1,1,0,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,1,0,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
1,1,0,0,0,1,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
1,1,0,2,0,0,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,2,1,0,0,1,1,1,1
0,0,0,2,0,1,0,1,1,1,1
0,0,0,2,0,1,0,1,1,1,1
0,0,0,2,0,1,0,1,1,1,1
1,0,0,2,0,1,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,1,1,1,1
1,1,0,0,0,0,1,1,0,1,1
1,0,0,2,0,1,1,1,1,1,1
1,0,0,2,0,0,1,1,1,1,1
1,0,1,0,0,0,1,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
1,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
1,1,0,2,0,0,0,1,1,1,1
1,1,0,2,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,1,1,1
1,1,0,2,0,0,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,2,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,1,1,1,1
1,0,0,2,0,0,1,1,1,1,1
1,0,0,2,0,0,1,1,1,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,0,1,1
0,1,0,2,0,0,0,1,1,1,1
1,1,0,0,0,1,0,1,1,1,1
0,1,0,2,0,0,0,1,1,1,1
1,0,0,2,0,1,1,1,1,1,1
0,1,0,0,0,0,0,1,1,1,1
1,0,0,2,0,0,0,1,1,1,1
1,1,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,0,1,1
0,1,1,0,0,0,0,1,0,1,1
0,1,1,0,0,0,0,1,1,1,1
0,1,1,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,1,0,1,1
1,1,1,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,1,0,0,0,0,1,1,1,1
0,1,1,0,0,0,0,1,1,1,1
1,1,0,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,1,1,1,1
1,1,1,0,0,0,1,1,1,1,1
1,1,0,0,0,0,1,1,0,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,1,0,0,0,0,1,1,1,1
0,0,1,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,1,0,1,1
1,0,0,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,1,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,1,0,1,1
1,0,0,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,1,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,1,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,1,0,1,0,0,0,1,1,1
0,0,1,0,1,0,0,0,1,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,1,0,0,0,1,1,1
0,0,0,0,1,0,0,0,1,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,1,0,0,0,1,1
0,0,0,2,1,1,0,0,0,1,1
0,0,0,2,1,1,0,0,0,1,1
0,0,0,2,0,1,0,0,0,1,1
0,0,0,2,0,1,0,0,0,1,1
0,0,0,2,0,1,0,0,0,1,1
0,0,0,2,1,1,0,0,0,1,1
0,0,0,2,1,1,0,0,0,1,1
0,0,0,2,1,1,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,1,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,1,0,0,0,0,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,2,0,0,0,0,0,1,1
0,1,0,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,1,0,1,0,0,0,1,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
1,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,2,1,0,0,0,0,1,1
0,0,0,2,1,0,0,0,0,1,1
0,0,0,2,0,0,0,0,1,1,1
0,0,0,2,0,0,0,0,1,1,1
0,0,0,2,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,1,2,0,0,0,0,1,1,1
0,0,1,2,0,0,0,0,1,1,1
0,0,1,2,0,0,0,0,1,1,1
0,0,0,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,1,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,1,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,0,0,0,1,1,1
0,1,0,0,1,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,1,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,1,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,1,0,0,0,1,1,1
0,0,0,0,1,0,0,0,1,1,1
0,1,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1
0,1,0,3,0,0,0,1,1,0,0
0,1,0,0,0,1,0,1,1,0,0
0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0,1,0,1,1,0,0
0,1,0,0,0,1,0,1,0,0,0
0,1,0,3,0,0,0,1,1,0,0
1,1,0,3,0,0,1,1,1,0,0
1,1,0,3,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,1,0,1,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,3,0,0,1,1,0,0,0
1,1,0,3,0,0,1,1,0,0,0
1,1,0,3,0,0,1,1,0,0,0
1,1,0,3,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,1,0,1,1,1,0,0
1,1,0,0,1,0,1,1,1,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,1,0,0,0,1,1,1,0,0
1,1,1,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,1,1,0,0,0
1,0,1,3,0,0,1,1,1,0,0
1,0,0,3,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0
0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0
0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,1,1,1,1,0,0
0,1,0,3,0,0,0,1,0,0,0
1,1,0,3,0,0,0,1,0,0,0
1,1,0,3,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1,0,0,0
0,1,0,3,0,0,1,1,1,0,0
0,1,0,3,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,1,0,0
0,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
0,1,0,3,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0
0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,0,0,0
0,1,0,3,0,0,0,1,1,0,0
0,1,0,3,0,0,0,1,1,0,0
0,1,0,3,0,0,0,1,1,0,0
0,1,0,3,0,0,0,1,1,0,0
0,1,0,3,0,1,0,1,1,0,0
0,1,0,3,1,1,0,1,1,0,0
0,1,0,3,0,1,0,1,1,0,0
0,1,0,3,1,1,0,1,1,0,0
1,1,0,3,0,1,0,1,1,0,0
0,1,0,3,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0
0,1,0,0,0,0,0,1,1,0,0
0,1,0,0,1,0,0,1,1,0,0
0,1,0,0,0,0,0,1,1,0,0
0,1,0,0,0,0,0,1,1,0,0
0,1,0,0,1,0,0,1,1,0,0
1,1,0,2,0,0,0,1,1,0,0
0,1,0,0,0,1,0,1,0,0,0
0,1,0,0,1,1,0,1,0,0,0
1,1,0,0,0,1,0,1,0,0,0
0,1,0,0,1,1,0,1,0,0,0
1,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0,1,0,1,1,0,0
0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,1,0,1,1,0,0
0,0,0,0,1,1,0,1,1,0,0
0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,1,1,0,0
0,0,0,2,0,0,0,1,1,0,0
0,0,0,2,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,0,0
0,0,0,2,0,0,0,1,1,0,0
0,0,0,2,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
0,0,0,2,1,0,0,1,0,0,0
1,1,0,3,0,0,1,1,1,0,0
1,1,0,3,0,0,1,1,0,0,0
1,1,0,2,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,2,0,0,1,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0
1,1,0,2,0,0,1,1,1,0,0
1,1,0,0,0,1,1,1,0,0,0
1,1,0,2,0,0,1,1,1,0,0
