@relation 'spambase-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R21,7,53,52,58'

@attribute word_freq_your {'\'(-inf-0.405]\'','\'(0.405-0.915]\'','\'(0.915-6.6]\'','\'(6.6-inf)\''}
@attribute word_freq_remove {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute char_freq_$ {'\'(-inf-0.0125]\'','\'(0.0125-0.0555]\'','\'(0.0555-0.1475]\'','\'(0.1475-inf)\''}
@attribute char_freq_! {'\'(-inf-0.005]\'','\'(0.005-0.011]\'','\'(0.011-0.0795]\'','\'(0.0795-0.3775]\'','\'(0.3775-inf)\''}
@attribute class {0,1}

@data
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(6.6-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(0.011-0.0795]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.0795-0.3775]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(0.0795-0.3775]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(0.0795-0.3775]\'',0
'\'(6.6-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',0
'\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(0.011-0.0795]\'',0
