@relation './gina_train-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R123,115,94,77,72,71,69,68,62,59,57,49,39,31,27,25,19,18,17,15,12,11,9,8,5,971'

@attribute attr122 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr114 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr93 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr76 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr71 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr70 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr68 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr67 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr61 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr58 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr56 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr48 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr38 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr30 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr26 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr24 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr18 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr17 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr16 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr14 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr11 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr10 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr8 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr7 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute attr4 {'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(51-76.5]\'','\'(76.5-102]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(204-229.5]\'','\'(229.5-inf)\''}
@attribute CLASS {0,1}

@data
'\'(127.5-153]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(153-178.5]\'','\'(-inf-25.5]\'','\'(127.5-153]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(178.5-204]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(178.5-204]\'','\'(102-127.5]\'','\'(127.5-153]\'','\'(-inf-25.5]\'','\'(204-229.5]\'','\'(102-127.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(127.5-153]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(-inf-25.5]\'','\'(153-178.5]\'','\'(153-178.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(204-229.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(153-178.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(76.5-102]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(204-229.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(127.5-153]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(178.5-204]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'',1
'\'(-inf-25.5]\'','\'(153-178.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(204-229.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(153-178.5]\'','\'(178.5-204]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(153-178.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(76.5-102]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(178.5-204]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(51-76.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(204-229.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(51-76.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(51-76.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(204-229.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(102-127.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(204-229.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(51-76.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(51-76.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(178.5-204]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(204-229.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(102-127.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(204-229.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(178.5-204]\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(127.5-153]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(102-127.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(102-127.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(76.5-102]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(127.5-153]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(127.5-153]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(127.5-153]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(76.5-102]\'','\'(-inf-25.5]\'','\'(51-76.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(204-229.5]\'','\'(204-229.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(127.5-153]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(153-178.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(153-178.5]\'','\'(102-127.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(76.5-102]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(204-229.5]\'','\'(102-127.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(25.5-51]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(127.5-153]\'','\'(76.5-102]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(76.5-102]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(76.5-102]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(204-229.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(204-229.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(127.5-153]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(102-127.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(178.5-204]\'','\'(-inf-25.5]\'','\'(178.5-204]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(178.5-204]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',1
'\'(76.5-102]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(127.5-153]\'','\'(229.5-inf)\'','\'(76.5-102]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(25.5-51]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
'\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(153-178.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(76.5-102]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(229.5-inf)\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(153-178.5]\'','\'(102-127.5]\'','\'(229.5-inf)\'','\'(204-229.5]\'','\'(51-76.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'','\'(-inf-25.5]\'',0
